REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-07,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,172,,,,1
2020-08,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,171.8,,,,1
2020-09,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,172.1,,,,1
2020-10,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,172.5,,,,1
2020-11,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,172.1,,,,1
2020-12,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,171.4,,,,1
2021-01,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,172.5,,,,1
2021-02,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,173.2,,,,1
2021-03,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,173.6,,,,1
2021-04,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,174.4,,,,1
2021-05,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,175.2,,,,1
2021-06,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,175.5,,,,1
2021-07,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,175,,,,1
2021-08,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,176.2,,,,1
2021-09,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,175.8,,,,1
2021-10,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,176.2,,,,1
2021-11,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,176.6,,,,1
2021-12,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,175.7,,,,1
2022-01,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,178.2,,,,1
2022-02,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,178.5,,,,1
2022-03,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,179.3,,,,1
2022-04,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,179.8,,,,1
2022-05,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,180.4,,,,1
2022-06,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,180.7,,,,1
2022-07,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,181.6,,,,1
2022-08,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,182.4,,,,1
2022-09,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,182.4,,,,1
2022-10,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,183.5,,,,1
2022-11,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,184.5,,,,1
2022-12,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,184.2,,,,1
2023-01,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,186.5,,,,1
2023-02,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,187.3,,,,1
2023-03,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,189,,,,1
2023-04,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,189.4,,,,1
2023-05,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,190.3,,,,1
2023-06,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,190.5,,,,1
2023-07,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,191.2,,,,1
2023-08,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,191.9,,,,1
2023-09,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,192,,,,1
2023-10,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,192.2,,,,1
2023-11,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,193,,,,1
2023-12,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,192.1,,,,1
2024-01,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,194.3,,,,1
2024-02,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,194.1,,,,1
2024-03,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,195,,,,1
2007-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,109.1,,,,1
2007-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,109.7,,,,1
2007-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,110.9,,,,1
2007-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.4,,,,1
2007-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112,,,,1
2007-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.8,,,,1
2007-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.9,,,,1
2007-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.7,,,,1
2007-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.1,,,,1
2007-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.8,,,,1
2007-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112,,,,1
2007-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112,,,,1
2008-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.7,,,,1
2008-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.1,,,,1
2008-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.7,,,,1
2008-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.5,,,,1
2008-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114.6,,,,1
2008-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.3,,,,1
2008-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.7,,,,1
2008-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.4,,,,1
2008-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.4,,,,1
2008-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.9,,,,1
2008-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113,,,,1
2008-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112,,,,1
2009-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,111.5,,,,1
2009-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.3,,,,1
2009-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.5,,,,1
2009-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,112.3,,,,1
2009-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.2,,,,1
2009-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.6,,,,1
2009-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.1,,,,1
2009-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.4,,,,1
2009-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.5,,,,1
2009-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.5,,,,1
2009-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114,,,,1
2009-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.3,,,,1
2010-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,113.6,,,,1
2010-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114.1,,,,1
2010-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114.1,,,,1
2010-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114.6,,,,1
2010-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115,,,,1
2010-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,114.8,,,,1
2010-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.4,,,,1
2010-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.4,,,,1
2010-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,115.6,,,,1
2010-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,116.3,,,,1
2010-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,116.4,,,,1
2010-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,116.2,,,,1
2011-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,116.3,,,,1
2011-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,116.7,,,,1
2011-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,117.8,,,,1
2011-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.4,,,,1
2011-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.1,,,,1
2011-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.1,,,,1
2011-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.3,,,,1
2011-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.5,,,,1
2011-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.1,,,,1
2011-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.4,,,,1
2011-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.2,,,,1
2011-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.4,,,,1
2012-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,118.8,,,,1
2012-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.4,,,,1
2012-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120,,,,1
2012-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.6,,,,1
2012-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.4,,,,1
2012-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.7,,,,1
2012-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.4,,,,1
2012-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.9,,,,1
2012-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.3,,,,1
2012-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.5,,,,1
2012-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120,,,,1
2012-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.2,,,,1
2013-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,119.2,,,,1
2013-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.7,,,,1
2013-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121,,,,1
2013-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.8,,,,1
2013-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.1,,,,1
2013-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.1,,,,1
2013-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.2,,,,1
2013-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.2,,,,1
2013-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.6,,,,1
2013-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.3,,,,1
2013-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.1,,,,1
2013-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,120.8,,,,1
2014-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.1,,,,1
2014-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,122.1,,,,1
2014-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,122.9,,,,1
2014-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.4,,,,1
2014-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.8,,,,1
2014-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.8,,,,1
2014-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.6,,,,1
2014-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.7,,,,1
2014-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.9,,,,1
2014-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.1,,,,1
2014-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.1,,,,1
2014-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,122,,,,1
2015-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,121.5,,,,1
2015-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,122.7,,,,1
2015-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.7,,,,1
2015-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.6,,,,1
2015-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.2,,,,1
2015-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.6,,,,1
2015-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.7,,,,1
2015-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.7,,,,1
2015-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.5,,,,1
2015-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.6,,,,1
2015-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.3,,,,1
2015-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.5,,,,1
2016-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.4,,,,1
2016-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,123.7,,,,1
2016-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,124.8,,,,1
2016-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,125.3,,,,1
2016-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.1,,,,1
2016-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.5,,,,1
2016-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.1,,,,1
2016-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.1,,,,1
2016-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.5,,,,1
2016-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127,,,,1
2016-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126.2,,,,1
2016-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,126,,,,1
2017-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127.1,,,,1
2017-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127.3,,,,1
2017-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127.6,,,,1
2017-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128.1,,,,1
2017-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128,,,,1
2017-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127.9,,,,1
2017-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,127.8,,,,1
2017-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128,,,,1
2017-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128.5,,,,1
2017-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128.7,,,,1
2017-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,129.1,,,,1
2017-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,128.4,,,,1
2018-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,129.2,,,,1
2018-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,130.1,,,,1
2018-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,130.6,,,,1
2018-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131,,,,1
2018-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131.2,,,,1
2018-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131.2,,,,1
2018-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,132,,,,1
2018-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131.9,,,,1
2018-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131.5,,,,1
2018-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,132,,,,1
2018-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131,,,,1
2018-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,130.7,,,,1
2019-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,130.7,,,,1
2019-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,131.7,,,,1
2019-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,132.7,,,,1
2019-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.4,,,,1
2019-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.1,,,,1
2019-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.5,,,,1
2019-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.2,,,,1
2019-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134,,,,1
2019-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.5,,,,1
2019-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134,,,,1
2019-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.6,,,,1
2019-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.4,,,,1
2020-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.6,,,,1
2020-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.5,,,,1
2020-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.5,,,,1
2020-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,132.3,,,,1
2020-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,132.7,,,,1
2020-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.8,,,,1
2020-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.9,,,,1
2020-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.8,,,,1
2020-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,133.9,,,,1
2020-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.4,,,,1
2020-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.6,,,,1
2020-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,134.3,,,,1
2021-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,135.1,,,,1
2021-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,135.8,,,,1
2021-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,136.5,,,,1
2021-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,137.4,,,,1
2021-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,138,,,,1
2021-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,138.4,,,,1
2021-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,139.3,,,,1
2021-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,139.7,,,,1
2021-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,139.9,,,,1
2021-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,141,,,,1
2021-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,141,,,,1
2021-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,140.7,,,,1
2022-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,141.8,,,,1
2022-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,143.1,,,,1
2022-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,145.3,,,,1
2022-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,146.2,,,,1
2022-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,148.4,,,,1
2022-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,149.5,,,,1
2022-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,149.5,,,,1
2022-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,148.6,,,,1
2022-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,148.5,,,,1
2022-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,149.8,,,,1
2022-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,149.7,,,,1
2022-12,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,148.5,,,,1
2023-01,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,148.9,,,,1
2023-02,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,149.5,,,,1
2023-03,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,150.4,,,,1
2023-04,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,151.5,,,,1
2023-05,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,151.9,,,,1
2023-06,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,152.1,,,,1
2023-07,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,153.1,,,,1
2023-08,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,153.8,,,,1
2023-09,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,153.6,,,,1
2023-10,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,153.8,,,,1
2023-11,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,153.8,,,,1
