"REF_DATE","GEO","DGUID","Commodity groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","123.4","","","","1"
"2016-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","125.7","","","","1"
"2016-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","128.7","","","","1"
"2016-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","130.9","","","","1"
"2017-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","132.1","","","","1"
"2017-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","134.1","","","","1"
"2017-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","135.6","","","","1"
"2017-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","137.1","","","","1"
"2017-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","139.6","","","","1"
"2017-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","139.1","","","","1"
"2017-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","140.1","","","","1"
"2017-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","137.3","","","","1"
"2017-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","129.2","","","","1"
"2017-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","130.2","","","","1"
"2017-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","132.1","","","","1"
"2017-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","133.0","","","","1"
"2018-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","133.8","","","","1"
"2018-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","134.6","","","","1"
"2018-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","135.2","","","","1"
"2018-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","137.1","","","","1"
"2018-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","140.8","","","","1"
"2018-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","140.7","","","","1"
"2018-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","140.4","","","","1"
"2018-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","136.1","","","","1"
"2018-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","129.6","","","","1"
"2018-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","130.0","","","","1"
"2018-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","129.0","","","","1"
"2018-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","128.9","","","","1"
"2019-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","128.3","","","","1"
"2019-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","128.4","","","","1"
"2019-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","127.8","","","","1"
"2019-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","125.0","","","","1"
"2019-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.7","","","","1"
"2019-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.5","","","","1"
"2019-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","120.5","","","","1"
"2019-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","118.0","","","","1"
"2019-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","116.4","","","","1"
"2019-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","118.5","","","","1"
"2019-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","118.9","","","","1"
"2019-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","119.1","","","","1"
"2020-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","121.3","","","","1"
"2020-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.2","","","","1"
"2020-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","121.4","","","","1"
"2020-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.1","","","","1"
"2020-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.6","","","","1"
"2020-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","122.8","","","","1"
"2020-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","125.3","","","","1"
"2020-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","125.2","","","","1"
"2020-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","126.4","","","","1"
"2020-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","129.5","","","","1"
"2020-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","134.7","","","","1"
"2020-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","139.1","","","","1"
"2021-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","147.1","","","","1"
"2021-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","155.0","","","","1"
"2021-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","163.9","","","","1"
"2021-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","178.6","","","","1"
"2021-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","184.8","","","","1"
"2021-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","195.4","","","","1"
"2021-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","207.4","","","","1"
"2021-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","199.9","","","","1"
"2021-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","179.5","","","","1"
"2021-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","188.1","","","","1"
"2021-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","204.2","","","","1"
"2021-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","211.5","","","","1"
"2022-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","233.5","","","","1"
"2022-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","248.0","","","","1"
"2022-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","268.9","","","","1"
"2022-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","283.8","","","","1"
"2022-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","289.8","","","","1"
"2022-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","295.7","","","","1"
"2022-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","272.8","","","","1"
"2022-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","250.8","","","","1"
"2022-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","229.2","","","","1"
"2022-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","231.5","","","","1"
"2022-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","237.5","","","","1"
"2022-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","238.0","","","","1"
"2023-01","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","238.4","","","","1"
"2023-02","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","231.3","","","","1"
"2023-03","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","226.3","","","","1"
"2023-04","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","220.2","","","","1"
"2023-05","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","213.0","","","","1"
"2023-06","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","200.4","","","","1"
"2023-07","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","207.8","","","","1"
"2023-08","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","210.8","","","","1"
"2023-09","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","202.4","","","","1"
"2023-10","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","201.6","","","","1"
"2023-11","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","194.3","","","","1"
"2023-12","Western Canada","","Oilseeds [A12]","Index, 2007=100","181","units","0","v66449959","9.4","193.9","","","","1"
"2007-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","86.0","","","","1"
"2007-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","89.6","","","","1"
"2007-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","92.3","","","","1"
"2007-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","97.4","","","","1"
"2007-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","97.1","","","","1"
"2007-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","102.5","","","","1"
"2007-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","98.0","","","","1"
"2007-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","97.3","","","","1"
"2007-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","99.9","","","","1"
"2007-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","104.3","","","","1"
"2007-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","110.9","","","","1"
"2007-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","119.3","","","","1"
"2008-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","129.7","","","","1"
"2008-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","142.2","","","","1"
"2008-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","152.8","","","","1"
"2008-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","155.4","","","","1"
"2008-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","161.0","","","","1"
"2008-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","165.6","","","","1"
"2008-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","169.7","","","","1"
"2008-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","153.5","","","","1"
"2008-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","154.5","","","","1"
"2008-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","157.5","","","","1"
"2008-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","153.7","","","","1"
"2008-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","139.2","","","","1"
"2009-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","130.7","","","","1"
"2009-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","129.7","","","","1"
"2009-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","130.3","","","","1"
"2009-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.9","","","","1"
"2009-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.7","","","","1"
"2009-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","137.8","","","","1"
"2009-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","139.2","","","","1"
"2009-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","123.2","","","","1"
"2009-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","121.0","","","","1"
"2009-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","119.0","","","","1"
"2009-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","124.6","","","","1"
"2009-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","127.1","","","","1"
"2010-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","127.3","","","","1"
"2010-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","122.0","","","","1"
"2010-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.5","","","","1"
"2010-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","109.9","","","","1"
"2010-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","105.7","","","","1"
"2010-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","105.0","","","","1"
"2010-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","107.3","","","","1"
"2010-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","105.8","","","","1"
"2010-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","108.3","","","","1"
"2010-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","106.5","","","","1"
"2010-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","105.9","","","","1"
"2010-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","103.9","","","","1"
"2011-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","109.3","","","","1"
"2011-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.0","","","","1"
"2011-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","123.6","","","","1"
"2011-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","124.7","","","","1"
"2011-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","125.2","","","","1"
"2011-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","121.5","","","","1"
"2011-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","126.5","","","","1"
"2011-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","145.9","","","","1"
"2011-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","139.2","","","","1"
"2011-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","136.3","","","","1"
"2011-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.2","","","","1"
"2011-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","130.9","","","","1"
"2012-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","135.6","","","","1"
"2012-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","130.5","","","","1"
"2012-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","133.4","","","","1"
"2012-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.1","","","","1"
"2012-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","135.3","","","","1"
"2012-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.1","","","","1"
"2012-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","129.4","","","","1"
"2012-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.4","","","","1"
"2012-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","131.1","","","","1"
"2012-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","133.5","","","","1"
"2012-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.1","","","","1"
"2012-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","128.9","","","","1"
"2013-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","128.7","","","","1"
"2013-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","132.7","","","","1"
"2013-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","135.0","","","","1"
"2013-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","137.2","","","","1"
"2013-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","138.7","","","","1"
"2013-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","142.0","","","","1"
"2013-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","138.2","","","","1"
"2013-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","125.2","","","","1"
"2013-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","124.7","","","","1"
"2013-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","126.7","","","","1"
"2013-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","122.4","","","","1"
"2013-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","123.1","","","","1"
"2014-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","119.6","","","","1"
"2014-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","112.6","","","","1"
"2014-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.0","","","","1"
"2014-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","117.2","","","","1"
"2014-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","117.6","","","","1"
"2014-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","118.5","","","","1"
"2014-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","119.1","","","","1"
"2014-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","111.3","","","","1"
"2014-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","111.7","","","","1"
"2014-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","122.9","","","","1"
"2014-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","137.7","","","","1"
"2014-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","135.4","","","","1"
"2015-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","140.1","","","","1"
"2015-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","150.3","","","","1"
"2015-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","146.7","","","","1"
"2015-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","152.1","","","","1"
"2015-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","153.0","","","","1"
"2015-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","156.3","","","","1"
"2015-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","160.9","","","","1"
"2015-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","155.5","","","","1"
"2015-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","157.8","","","","1"
"2015-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","162.8","","","","1"
"2015-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","182.0","","","","1"
"2015-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","192.7","","","","1"
"2016-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","204.8","","","","1"
"2016-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","207.1","","","","1"
"2016-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","214.7","","","","1"
"2016-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","216.6","","","","1"
"2016-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","223.6","","","","1"
"2016-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","211.1","","","","1"
"2016-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","183.7","","","","1"
"2016-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","166.2","","","","1"
"2016-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","160.7","","","","1"
"2016-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","157.6","","","","1"
"2016-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","159.8","","","","1"
"2016-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","164.4","","","","1"
"2017-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","161.7","","","","1"
"2017-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","163.5","","","","1"
"2017-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","149.9","","","","1"
"2017-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","147.3","","","","1"
"2017-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","149.1","","","","1"
"2017-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","149.8","","","","1"
"2017-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","149.6","","","","1"
"2017-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","144.9","","","","1"
"2017-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","142.2","","","","1"
"2017-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","140.6","","","","1"
"2017-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","137.0","","","","1"
"2017-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","129.9","","","","1"
"2018-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","118.8","","","","1"
"2018-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","113.7","","","","1"
"2018-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","117.9","","","","1"
"2018-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.4","","","","1"
"2018-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.1","","","","1"
"2018-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","113.5","","","","1"
"2018-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","110.3","","","","1"
"2018-08","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","106.2","","","","1"
"2018-09","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","104.3","","","","1"
"2018-10","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","104.8","","","","1"
"2018-11","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","101.3","","","","1"
"2018-12","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","103.9","","","","1"
"2019-01","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","111.1","","","","1"
"2019-02","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","115.8","","","","1"
"2019-03","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","115.3","","","","1"
"2019-04","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","114.6","","","","1"
"2019-05","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","112.9","","","","1"
"2019-06","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","113.8","","","","1"
"2019-07","Western Canada","","Specialty crops [A13]","Index, 2007=100","181","units","0","v66449960","9.5","112.0","","","","1"
